Code 1,Code 2,Product Name,Brand,Original Price,After CK 1,After CK 2,Ngân Sách
68930196,68930196,CLEAR dầu gội 48 giờ sạch gàu ngứa 33+1 dây (7gx10)/2 bộ,CLEAR,475.200,403.920,403.920,103.824.818
68477291,68477291,CLEAR dầu gội mát lạnh bạc hà 1.4kg/6 chai,CLEAR,333.000,279.720,279.720,
67841245,67841245,Clear dầu gội thảo dược 900g/8 chai,CLEAR,234.000,196.560,196.560,
69719230,69719230,CLEAR MEN DG SạchGàu Hương Nước Hoa Gỗ & Phong Lữ 840g/8Chai,CLEAR,224.100,188.244,188.244,
69719228,69719228,CLEAR MEN DG SạchGàu Hương Nước Hoa Biển&Hổ Phách 840g/8Chai,CLEAR,224.100,188.244,188.244,
68942960,68942960,CLEAR MEN Dầu Gội Mát Lạnh Bạc Hà 900g/8 Chai,CLEAR,224.100,188.244,188.244,
68477299,68477299,CLEAR dầu gội mát lạnh bạc hà 880g/8 chai,CLEAR,216.900,182.196,182.196,
68834056,68834056,CLEAR dầu gội 48 giờ sạch gàu ngứa 880g/8 chai,CLEAR,216.900,182.196,182.196,
69652439,69652439,CLEAR Dầu Gội 9 Thảo Dược Cổ Truyền 630g/8 Chai,CLEAR,182.700,153.468,153.468,118.700.882
62690530,62690530,CLEAR Dầu Gội 9 Thảo Dược Cổ Truyền 630g (1 + Khăn)/8 Bộ,CLEAR,178.200,149.688,149.688,
69719229,69719229,CLEAR MEN DG SạchGàu Hương Nước Hoa Gỗ & Phong Lữ 600g/8Chai,CLEAR,178.200,149.688,149.688,
69719225,69719225,CLEAR MEN DG SạchGàu Hương Nước Hoa Biển&Hổ Phách 600g/8Chai,CLEAR,178.200,149.688,149.688,
68740437,68740437,CLEAR dầu gội nam 3in1 mát lạnh 630g/8 chai,CLEAR,178.200,149.688,149.688,
68942958,68942958,CLEAR MEN Dầu Gội Mát Lạnh Bạc Hà 630g/8 Chai,CLEAR,178.200,149.688,149.688,
68477297,68477297,CLEAR dầu gội mát lạnh bạc hà 630g/8 chai,CLEAR,168.300,141.372,141.372,
68510626,68510626,CLEAR dầu gội hoa anhđào băng lạnh 630g/8 chai,CLEAR,168.300,141.372,141.372,
68834054,68834054,CLEAR dầu gội 48 giờ sạch gàu ngứa 630g/8 chai,CLEAR,168.300,141.372,141.372,
69965081,69965081,CLEAR DG Mát Lạnh BạcHà 630g(1+1CLEAR MEN N.HoaGỗ140g)/8Bộ,CLEAR,168.300,141.372,141.372,
69996244,69996244,CLEAR MEN Dầu Gội Mát Lạnh Bạc Hà 630g (1+Bình nước)/8Bộ,CLEAR,162.000,136.080,136.080,
69996248,69996248,CLEAR MEN DG SạchGàu HươngNcHoaGỗ&PhongLữ 600g(1+Bình)/8Bộ,CLEAR,162.000,136.080,136.080,
69719226,69719226,CLEAR MEN DG SạchGàu Hương Nước Hoa Gỗ &Phong Lữ 340g/12Chai,CLEAR,116.100,97.524,97.524,
69719227,69719227,CLEAR MEN DG SạchGàu Hương NướcHoa Biển&Hổ Phách 340g/12Chai,CLEAR,116.100,97.524,97.524,
68942956,68942956,CLEAR MEN Dầu Gội Mát Lạnh Bạc Hà 340g/12 Chai,CLEAR,116.100,97.524,97.524,
68477287,68477287,CLEAR dầu gội mát lạnh bạc hà 340g/12 chai,CLEAR,110.700,92.988,92.988,
69652437,69652437,CLEAR Dầu Gội 9 Thảo Dược Cổ Truyền 340g/12 Chai,CLEAR,112.500,76.500,76.500,
68942954,68942954,CLEAR MEN Dầu Gội Mát Lạnh Bạc Hà 170g/36 Chai,CLEAR,65.700,55.188,55.188,
68477289,68477289,CLEAR dầu gội mát lạnh bạc hà 170g/36 chai,CLEAR,63.000,52.920,52.920,
67426055,67426055,CLEAR Dầu Gội Thảo Dược 6Gx12/720 Dây,CLEAR,19.201,16.320,16.320,
68878309,68878309,CLEAR dầu gội 48 giờ sạch gàu ngứa 7gx10/66 dây,CLEAR,14.400,12.240,12.240,
69624363,69624363,CLEAR Dầu Gội Hươnghoa Anh Đào 6gx10/66 Dây,CLEAR,14.400,12.240,12.240,
69624361,69624361,CLEAR Dầu Gội Mát Lạnh Bạc Hà 6gx10/66 Dây,CLEAR,14.400,12.240,12.240,
68942952,68942952,CLEAR MEN Dầu Gội Mát Lạnh Bạc Hà 5g (12+2)/60 Dây,CLEAR,12.000,10.200,10.200,
68181862,68181862,CLOSEUP KĐR Tinh Thể Băng Tuyết 230g/36 ống,CLOSEUP,43.600,36.624,,
62758281,62758281,CLOSEUP KĐR Bạc Hà Thơm Mát 230g/36 ống,CLOSEUP,43.600,36.624,,
62728360,62728360,CLOSEUP Bàn Chải Đánh Răng Precision Clean/36 cây,CLOSEUP,42.990,36.542,,
68908118,68908118,CLOSEUP KĐR Detox Trắng Răng Than Hoạt Tính 180g/36 ống,CLOSEUP,38.270,35.208,,
68908122,68908122,CLOSEUP KĐR Trắng Răng Muối Biển 180g/36 ống,CLOSEUP,38.270,35.208,,
68181864,68181864,CLOSEUP KĐR Tinh Thể Băng Tuyết 180g/36 ống,CLOSEUP,36.100,33.212,,
62758282,62758282,CLOSEUP KĐR Bạc Hà Thơm Mát 180g/36 ống,CLOSEUP,36.100,33.212,,
64312163,64312163,CLOSEUP KĐR BạcHàThơmMát180g (1+1 KĐR BạcHàThơmMát30g)/21 bộ,CLOSEUP,33.040,30.396,,
68181852,68181852,CLOSEUP KĐR Bạc Hà Thơm Mát 180g/36 ống,CLOSEUP,33.040,30.396,,
68181866,68181866,CLOSEUP KĐR Tinh Thể Băng Tuyết 140g/60 ống,CLOSEUP,28.900,26.588,,
68181856,68181856,CLOSEUP KĐR Bạc Hà Thơm Mát 140g/60 ống,CLOSEUP,26.720,24.582,,
62726105,62726105,COMFORT NX Mềm Vải Dịu Nhẹ Thơm Hương Phấn 3.8L/3 chai,COMFORT,252.000,236.880,,74.607.828
62726115,62726115,COMFORT NX Mềm Vải Dịu Nhẹ Thơm Hương Phấn 3.8L/4 túi,COMFORT,256.500,230.850,230.850,
68602376,68602376,COMFORT đậm đặc cho da nhạy cảm 3.8l/4 túi,COMFORT,256.500,230.850,230.850,
69708466,69708466,COMFORT CSCS HNH Thiên Nhiên Quyến Rũ 3.8L/4 Túi,COMFORT,243.900,219.510,219.510,
69708476,69708476,COMFORT CSCS HNH Thiên Nhiên Tinh Tế 3.8L/4 Túi,COMFORT,243.900,219.510,219.510,
68840650,68840650,COMFORT CSCS phơi trong nhà Hương nắng mới 3.8L/4 túi,COMFORT,243.900,219.510,219.510,
69716625,69716625,COMFORT CSCS HNH Thiên Nhiên Diệu Kỳ 3.8L/4 Túi,COMFORT,243.900,219.510,219.510,
68418530,68418530,COMFORT đậm đặc 1 lần xả hương ban mai 3800ml/4 túi,COMFORT,243.900,219.510,219.510,
62726109,62726109,COMFORT NX Mềm Vải Dịu Nhẹ Thơm Hương Phấn 3.2L/4 túi,COMFORT,225.000,193.500,193.500,
62739140,62739140,COMFORT 1LX Dịu Nhẹ Thơm Dịu Êm 3.2L/4 túi,COMFORT,225.000,193.500,193.500,
69721417,69721417,COMFORT CSCS HNH Thiên Nhiên Quyến Rũ 3.2L/4 Túi,COMFORT,214.200,184.212,184.212,
69716631,69716631,COMFORT CSCS HNH Thiên Nhiên Diệu Kỳ 3.2L/4 Túi,COMFORT,214.200,184.212,184.212,
69708474,69708474,COMFORT CSCS HNH Thiên Nhiên Tinh Tế 3.2L/4 Túi,COMFORT,214.200,184.212,184.212,
68840644,68840644,COMFORT CSCS phơi trong nhà Hương nắng mới 3.2L/4 túi,COMFORT,214.200,184.212,184.212,
69753568,69753568,COMFORT CSCS 100H Lưu Hương Sâu H.Vườn Xuân 3.2L/4 Túi,COMFORT,214.200,184.212,184.212,
68644561,68644561,COMFORT đậm đặc 1 lần xả hương ban mai 3200ml/4 túi,COMFORT,214.200,184.212,184.212,
69708472,69708472,COMFORT CSCS HNH Thiên Nhiên Tinh Tế 2.8L/4 Túi,COMFORT,187.055,168.350,168.350,
68840642,68840642,COMFORT CSCS phơi trong nhà Hương nắng mới 2.8L/4 túi,COMFORT,187.055,168.350,168.350,
69753566,69753566,COMFORT CSCS 100H Lưu Hương Sâu H.Vườn Xuân 2.8L/4 Túi,COMFORT,187.055,168.350,168.350,
68418528,68418528,COMFORT đậm đặc 1 lần xả hương ban mai 2800ml/4 túi,COMFORT,187.055,168.350,168.350,
68418565,68418565,COMFORT hnh t.nhiên bella 2800ml/4 túi,COMFORT,187.055,168.350,168.350,
69708464,69708464,COMFORT CSCS HNH Thiên Nhiên Quyến Rũ 2.8L/4 Túi,COMFORT,187.055,168.350,168.350,
64341346,64341346,COMFORT NX 1Lần Xả Dịu Nhẹ Thơm Dịu Êm 2.3L/4 túi,COMFORT,166.500,149.850,149.850,
64341344,64341344,COMFORT NX Mềm Vải Dịu Nhẹ Thơm Hương Phấn 2.3L/4 túi,COMFORT,166.500,149.850,149.850,
64341360,64341360,COMFORT Đậm Đặc 1 Lần Xả Hương Ban Mai 2.4L/4 túi,COMFORT,165.575,149.018,149.018,
64341358,64341358,COMFORT CSCS HNH Thiên Nhiên Tinh Tế 2.4L/4 Túi,COMFORT,165.575,149.018,149.018,
64341356,64341356,COMFORT CSCS HNH Thiên Nhiên Quyến Rũ 2.4L/4 Túi,COMFORT,165.575,149.018,149.018,
64341354,64341354,COMFORT CSCS HNH Thiên Nhiên Diệu Kỳ 2.4L/4 Túi,COMFORT,165.575,149.018,149.018,
64341352,64341352,COMFORT CSCS Phơi Trong Nhà Hương Nắng Mới 2.4L/4 túi,COMFORT,165.575,149.018,149.018,
64341350,64341350,COMFORT CSCS 100H Lưu Hương Sâu H.Vườn Xuân 2.4L/4 Túi,COMFORT,165.575,149.018,149.018,
68705132,68705132,COMFORT nước giặt dưỡng vải thanh lịch 3.6kg/4 túi,COMFORT,166.400,129.792,,
68705125,68705125,COMFORT nước giặt dưỡng vải thời thượng 3.6kg/4 túi,COMFORT,166.400,129.792,,
64338592,64338592,COMFORT NG DVải Thanh Lịch 3.6kg (1+1 CFT N.Giặt 400g)/3bộ,COMFORT,166.400,129.792,,
64338594,64338594,COMFORT NG DVải Thời Thượng 3.6kg (1+1 CFT N.Giặt 400g)/3bộ,COMFORT,166.400,129.792,,
68602367,68602367,COMFORT đậm đặc cho da nhạy cảm 1.8l/6 chai,COMFORT,135.000,126.900,,
64304548,64304548,COMFORT Thơm Dịu Êm Túi 1.8L (1+1OMO NG Giữ Màu 350g)/3bộ,COMFORT,134.100,120.690,120.690,
64304544,64304544,COMFORT Thơm Hương Phấn Túi 1.8L (1+1OMO NG GiữMàu 350g)/3bộ,COMFORT,134.100,120.690,120.690,
62726113,62726113,COMFORT NX Mềm Vải Dịu Nhẹ Thơm Hương Phấn 1.8L/4 túi,COMFORT,134.100,120.690,120.690,
62739136,62739136,COMFORT 1LX Dịu Nhẹ Thơm Dịu Êm 1.8L/4 túi,COMFORT,134.100,120.690,120.690,
64344444,64344444,COMFORT Thơm Dịu Êm Túi 1.8L (1+1OMO NG CTRC 350g)/3bộ,COMFORT,134.100,120.690,120.690,
64344439,64344439,COMFORT Đ.Đặc ChoDa NhạyCảm Túi1.8L (1+1OMO NGCTRC 350g)/3bộ,COMFORT,134.100,120.690,120.690,
64344502,64344502,COMFORT TNTK LinhLan&Kiwi Túi1.7L (1+1OMO NG GiữMàu350g)/3bộ,COMFORT,127.800,115.020,115.020,
64344504,64344504,COMFORT TNTK H.AnhĐào&ĐàoTươi1.7L (1+1OMO NG GiữMàu350g)/3bộ,COMFORT,127.800,115.020,115.020,
62755215,62755215,COMFORT TN Thanh Khiết Hương Hoa Linh Lan & Kiwi 1.7L/4 túi,COMFORT,127.800,115.020,115.020,
62755219,62755219,COMFORT TN Thanh Khiết H.Hoa Anh Đào & Đào Tươi 1.7L/4 túi,COMFORT,127.800,115.020,115.020,
64344497,64344497,COMFORT TNTK H.AnhĐào&ĐàoTươi1.7L (1+1OMO NG CTRC 350g)/3bộ,COMFORT,127.800,115.020,115.020,
64344494,64344494,COMFORT TNTK LinhLan&Kiwi Túi1.7L (1+1OMO NG CTRC 350g)/3bộ,COMFORT,127.800,115.020,115.020,
64304581,64304581,COMFORT 1LX H.Ban Mai Túi 1.8L (1+1OMO NG Giữ Màu 350g)/3bộ,COMFORT,126.380,113.742,113.742,
64304589,64304589,COMFORT 1LX H.Gió Xuân Túi 1.8L (1+1OMO NG Giữ Màu 350g)/3bộ,COMFORT,126.380,113.742,113.742,
69736464,69736464,COMFORT HNH Chống Nhăn H.Thanh Xuân 1.7L/4 túi,COMFORT,126.380,113.742,113.742,
62718214,62718214,COMFORT Phơi Tr.Nhà H.Nắng Mới Túi1.8L (1+1OMO TDT 350g)/3bộ,COMFORT,126.380,113.742,113.742,
64304585,64304585,COMFORT H.Thanh Xuân Túi 1.7L (1+1OMO NG Giữ Màu 350g)/3bộ,COMFORT,126.380,113.742,113.742,
64304579,64304579,COMFORT HNH TinhTế Sophia Túi1.8L (1+1OMO NG GiữMàu350g)/3bộ,COMFORT,126.380,113.742,113.742,
64304573,64304573,COMFORT HNHQuyếnRũ Jennie Túi1.8L (1+1OMO NG GiữMàu350g)/3bộ,COMFORT,126.380,113.742,113.742,
64304565,64304565,COMFORT HNH DiệuKỳ Bella Túi1.8L (1+1OMO NG GiữMàu 350g)/3bộ,COMFORT,126.380,113.742,113.742,
64304553,64304553,COMFORT Hương Nắng Mới Túi 1.8L (1+1OMO NG Giữ Màu 350g)/3bộ,COMFORT,126.380,113.742,113.742,
64304532,64304532,COMFORT H.Vườn Xuân Túi 1.8L (1+1OMO NG Giữ Màu 350g)/3 bộ,COMFORT,126.380,113.742,113.742,
69708462,69708462,COMFORT CSCS HNH Thiên Nhiên Quyến Rũ 1.8L/4 Túi,COMFORT,126.380,113.742,113.742,
69708470,69708470,COMFORT CSCS HNH Thiên Nhiên Tinh Tế 1.8L/4 Túi,COMFORT,126.380,113.742,113.742,
69716623,69716623,COMFORT CSCS HNH Thiên Nhiên Diệu Kỳ 1.8L/4 Túi,COMFORT,126.380,113.742,113.742,
68840638,68840638,COMFORT CSCS phơi trong nhà Hương nắng mới 1.8L/4 túi,COMFORT,126.380,113.742,113.742,
69753564,69753564,COMFORT CSCS 100H Lưu Hương Sâu H.Vườn Xuân 1.8L/4 Túi,COMFORT,126.380,113.742,113.742,
68418525,68418525,COMFORT đậm đặc 1 lần xả hương ban mai 1800ml/4 túi,COMFORT,126.380,113.742,113.742,
68418538,68418538,COMFORT đậm đặc 1 lần xả hương gió xuân 1800ml/4 túi,COMFORT,126.380,113.742,113.742,
68418575,68418575,COMFORT hnh t.nhiên sophia 1800ml/4 túi,COMFORT,126.380,113.742,113.742,
64344499,64344499,COMFORT ChốngNhăn ThanhXuân Túi1.7L (1+1OMO NGCTRC 350g)/3bộ,COMFORT,126.380,113.742,113.742,
64344490,64344490,COMFORT HNH Tinh Tế Sophia Túi1.8L (1+1OMO NGCTRC 350g)/3bộ,COMFORT,126.380,113.742,113.742,
64344488,64344488,COMFORT 100H LH H.Vườn Xuân Túi1.8L (1+1OMO NGCTRC 350g)/3bộ,COMFORT,126.380,113.742,113.742,
64344486,64344486,COMFORT Đ.Đặc 1LX H.GióXuân Túi1.8L (1+1OMO NGCTRC 350g)/3bộ,COMFORT,126.380,113.742,113.742,
64344475,64344475,COMFORT HNHTN DiệuKỳ Bella Túi1.8L (1+1OMO NG CTRC 350g)/3bộ,COMFORT,126.380,113.742,113.742,
64344484,64344484,COMFORT HNH Quyến Rũ Jennie Túi1.8L (1+1OMO NGCTRC 350g)/3bộ,COMFORT,126.380,113.742,113.742,
64344477,64344477,COMFORT Đ.Đặc 1LX H.BanMai Túi1.8L (1+1OMO NG CTRC 350g)/3bộ,COMFORT,126.380,113.742,113.742,
64344479,64344479,COMFORT Phơi Tr.Nhà H.N.Mới Túi1.8L (1+1OMO NGCTRC 350g)/3bộ,COMFORT,126.380,113.742,113.742,
68705129,68705129,COMFORT nước giặt dưỡng vải thanh lịch 2.2kg/4 túi,COMFORT,114.000,88.920,,
68705127,68705127,COMFORT nước giặt dưỡng vải thời thượng 2.2kg/4 túi,COMFORT,114.000,88.920,,
62726100,62726100,COMFORT NX Mềm Vải Dịu Nhẹ Thơm Hương Phấn 800ml/12 chai,COMFORT,64.800,60.912,,
68602369,68602369,COMFORT đậm đặc cho da nhạy cảm 800ml/12 túi,COMFORT,64.800,58.320,58.320,
68418516,68418516,COMFORT đậm đặc 1 lần xả hương ban mai 800ml/12 chai,COMFORT,59.400,55.836,,
69998798,69998798,COMFORT CSCS HNH Thiên Nhiên Diệu Kỳ (10+2)x20ml/30 dây,COMFORT,17.850,15.708,,
69736462,69736462,COMFORT HNH Chống Nhăn H.Thanh Xuân 10x20ml/30 dây,COMFORT,17.850,15.708,,
62725304,62725304,COMFORT CSCS Phơi Trong Nhà H.Nắng Mới (10+2)x20ml/30 dây,COMFORT,17.850,15.708,,
62725306,62725306,COMFORT Đậm Đặc 1 Lần xả Hương Ban Mai (10+2)x20ml/30 dây,COMFORT,17.850,15.708,,
62739132,62739132,COMFORT 1LX Dịu Nhẹ Thơm Dịu Êm 10x20ml/30 dây,COMFORT,17.850,15.708,,
62755223,62755223,COMFORT TNTKhiết H.Hoa Linh Lan & Kiwi (10+2)x18ml/30 dây,COMFORT,17.850,15.708,,
69708480,69708480,COMFORT CSCS HNH Thiên Nhiên Tinh Tế 10x20ML/30 Dây,COMFORT,17.850,15.708,,
62755228,62755228,COMFORT TNTKhiết H.Hoa Anh Đào & Đào Tươi (10+2)x18ml/30 dây,COMFORT,17.850,15.708,,
62726103,62726103,COMFORT NX Mềm Vải Dịu Nhẹ Thơm Hương Phấn 10x20ml/30 dây,COMFORT,17.850,15.708,,
68840627,68840627,COMFORT CSCS phơi trong nhà Hương nắng mới 10x20ml/30 dây,COMFORT,17.850,15.708,,
69716629,69716629,COMFORT CSCS HNH Thiên Nhiên Diệu Kỳ 10x20ML/30 Dây,COMFORT,17.850,15.708,,
62725308,62725308,COMFORT Đậm Đặc 1 Lần xả Hương Gió Xuân (10+2)x20ml/30 dây,COMFORT,17.850,15.708,,
69998800,69998800,COMFORT CSCS HNH Thiên Nhiên Quyến Rũ (10+2)x20ml/30 dây,COMFORT,17.850,15.708,,
69998802,69998802,COMFORT CSCS HNH Thiên Nhiên Tinh Tế (10+2)x20ml/30 dây,COMFORT,17.850,15.708,,
